DATE,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,USD
2019-05-02,0.70005,1.3474499999999998,1.0192999999999999,0.8945744062262379,0.7671358981243528,111.515,8.7559,0.6617999999999999,9.5784,1.0
2019-05-01,0.70155,1.3443,1.0181,0.8931761343336907,0.7663128855511706,111.385,8.6741,0.6623,9.5422,1.0
2019-04-30,0.7049,1.3389,1.0192,0.8915437079302815,0.7672536156826639,111.425,8.6292,0.6675,9.494050000000001,1.0
2019-04-29,0.70575,1.3458,1.01965,0.8939746111210441,0.7729468599033815,111.645,8.6577,0.6669,9.5114,1.0
2019-04-26,0.704,1.3455,1.0197,0.896941429724639,0.7740237625295097,111.595,8.681000000000001,0.66615,9.5137,1.0
2019-04-25,0.7015,1.34855,1.0204,0.8983111749910169,0.7752538956508256,111.635,8.6708,0.6626,9.5399,1.0
2019-04-24,0.70155,1.3491,1.0205,0.8965393580778197,0.7750435962022865,112.185,8.638,0.6593,9.435,1.0
2019-04-23,0.7101999999999999,1.34245,1.0202,0.8907098957869422,0.7729169887154119,111.86500000000001,8.544450000000001,0.6658,9.3513,1.0
2019-04-22,0.71335,1.3344,1.0155,0.8882966910948257,0.7701490238361124,111.94,8.4983,0.6679999999999999,9.3065,1.0
2019-04-19,0.7152499999999999,1.3392,1.0146,0.8890074232119839,0.7696451935657661,111.92,8.5112,0.6687000000000001,9.3022,1.0
2019-04-18,0.7151,1.3376000000000001,1.0156,0.8903926631644555,0.7693195368696387,111.975,8.5151,0.6683,9.3105,1.0
2019-04-17,0.7179,1.3341,1.0105,0.8852299384765194,0.7665478517496456,112.065,8.4936,0.6728000000000001,9.2481,1.0
2019-04-16,0.71755,1.3351,1.008,0.8864462370357239,0.766342248448157,112.005,8.4936,0.6763,9.25855,1.0
2019-04-15,0.7174,1.3364,1.004,0.8842123878155533,0.7633879155692964,112.035,8.495000000000001,0.6763,9.2683,1.0
2019-04-12,0.7172499999999999,1.3322,1.0024,0.8847600088476001,0.7643214736118011,112.025,8.4894,0.6762,9.2706,1.0
2019-04-11,0.7124,1.3386,1.00325,0.8886914019106866,0.7659313725490196,111.665,8.5372,0.6728000000000001,9.2895,1.0
2019-04-10,0.7172499999999999,1.3322500000000002,1.0026,0.8870359693085555,0.763854409349578,111.015,8.4961,0.6766,9.2629,1.0
2019-04-09,0.7123,1.333,0.9999,0.8878235006880633,0.7655502392344498,111.14,8.5587,0.6745,9.2591,1.0
2019-04-08,0.7127,1.3315000000000001,0.999,0.8880206020779682,0.7654330437444985,111.485,8.546800000000001,0.6739999999999999,9.2613,1.0
2019-04-05,0.71055,1.3384,1.0001,0.891583452211127,0.7670182166826462,111.735,8.6089,0.6733,9.303,1.0
2019-04-04,0.7112,1.336,0.9998,0.8911861687906603,0.7646429117602079,111.665,8.600999999999999,0.6753,9.2849,1.0
2019-04-03,0.71125,1.3345,0.99825,0.8901152699274556,0.7597918170421305,111.485,8.5723,0.6778500000000001,9.2683,1.0
2019-04-02,0.7072499999999999,1.3337500000000002,0.9981,0.8925383791503034,0.7616726331022926,111.325,8.601099999999999,0.6757,9.3284,1.0
2019-04-01,0.7112,1.3308,0.9989,0.8918219923303309,0.7633005114113426,111.355,8.583,0.6806,9.2825,1.0
2019-03-29,0.70965,1.3346,0.99535,0.8914244963451596,0.7672830507174095,110.855,8.6241,0.6804,9.296,1.0
2019-03-28,0.7076,1.3437999999999999,0.9957,0.8911067545891997,0.7666360012266176,110.635,8.6386,0.67765,9.2915,1.0
2019-03-27,0.7085,1.3411,0.99475,0.8890864636585907,0.7580639047871736,110.515,8.6287,0.6798,9.2795,1.0
2019-03-26,0.71345,1.3383500000000002,0.9944999999999999,0.8876264867743653,0.7570595805889924,110.635,8.5455,0.6907,9.2447,1.0
2019-03-25,0.7112499999999999,1.34035,0.9924999999999999,0.8839388314328649,0.7573175811276458,109.965,8.534099999999999,0.6907,9.2397,1.0
2019-03-22,0.70835,1.3429,0.9937,0.8838607035531201,0.7569163229005035,109.925,8.5562,0.6877,9.2772,1.0
2019-03-21,0.7112,1.336,0.992,0.8791208791208791,0.7628346937218705,110.815,8.4563,0.6877,9.1744,1.0
2019-03-20,0.71155,1.3305,0.99255,0.8761554299732772,0.7577479730241721,110.695,8.5012,0.6883,9.1394,1.0
2019-03-19,0.7088,1.3321,0.9992,0.8809408448222703,0.7536362951239732,111.385,8.5276,0.6855,9.2058,1.0
2019-03-18,0.71045,1.33345,1.0015,0.8821064702509595,0.7542900245144258,111.42500000000001,8.54625,0.6853,9.2292,1.0
2019-03-15,0.70895,1.3336000000000001,1.0019,0.8829632245816961,0.7523888345496953,111.465,8.529900000000001,0.6845,9.2315,1.0
2019-03-14,0.70645,1.3335,1.0039,0.8846426043878273,0.755201449986784,111.715,8.5715,0.6823,9.3034,1.0
2019-03-13,0.7094,1.3307,1.004,0.8828462964597863,0.7496813854112002,111.165,8.562899999999999,0.6858,9.2908,1.0
2019-03-12,0.7081,1.3354,1.0079,0.885896527285613,0.7648183556405354,111.365,8.6324,0.6860999999999999,9.364,1.0
2019-03-11,0.707,1.3391,1.0106,0.8889283968176362,0.7603117278084015,111.205,8.6648,0.6831,9.3833,1.0
2019-03-08,0.70475,1.3415,1.008,0.8896401405631422,0.7681966583445361,111.165,8.7385,0.6804,9.428,1.0
2019-03-07,0.70155,1.3455,1.0113,0.8933756197793363,0.7642338555598013,111.595,8.7788,0.6754,9.457,1.0
2019-03-06,0.70325,1.3442,1.005,0.8844078889183691,0.7593014426727411,111.765,8.6649,0.6769000000000001,9.3001,1.0
2019-03-05,0.7084,1.3347,1.0042,0.8843296781039971,0.7588404917286385,111.89500000000001,8.6633,0.6791,9.30955,1.0
2019-03-04,0.70925,1.33045,0.99905,0.8818730984611314,0.7582363422678849,111.745,8.645399999999999,0.6819999999999999,9.339,1.0
2019-03-01,0.70825,1.3295499999999998,0.999,0.8790049663780601,0.7573462587094819,111.915,8.581299999999999,0.6800999999999999,9.2708,1.0
2019-02-28,0.7095,1.3168,0.9983,0.879430129276229,0.7539772298876574,111.385,8.5626,0.6808000000000001,9.2363,1.0
2019-02-27,0.7139,1.3155999999999999,1.0016,0.8795461541844407,0.7513148009015778,110.995,8.5485,0.6847,9.2723,1.0
2019-02-26,0.71885,1.31685,0.9998,0.8781558726673985,0.7546600256584409,110.585,8.5626,0.6888,9.2828,1.0
2019-02-25,0.71675,1.3190499999999998,1.0008,0.8803591865481117,0.7635336336565626,111.065,8.5963,0.68835,9.3081,1.0
2019-02-22,0.71275,1.3137,1.0005,0.8815621280909772,0.7660780633546558,110.695,8.6068,0.6845,9.345,1.0
2019-02-21,0.70945,1.3232,1.001,0.8821453775582216,0.7661954564609433,110.705,8.6256,0.6800999999999999,9.3737,1.0
2019-02-20,0.7164,1.3176,1.001,0.8820675663755845,0.7662541665070304,110.86,8.589749999999999,0.6857,9.3218,1.0
2019-02-19,0.71655,1.3208,1.0011999999999999,0.8817564588660611,0.7654623392529087,110.625,8.5656,0.6884,9.312000000000001,1.0
2019-02-18,0.7131,1.324,1.00435,0.8841342115733167,0.773754255648406,110.62,8.6082,0.6848000000000001,9.25465,1.0
2019-02-15,0.714,1.3245,1.0051999999999999,0.8853474988933157,0.7757350089209527,110.495,8.6353,0.6865,9.2722,1.0
2019-02-14,0.71055,1.3295,1.00495,0.8848382958014422,0.7804573480059316,110.47999999999999,8.64835,0.6837,9.2914,1.0
2019-02-13,0.70895,1.3255,1.0091999999999999,0.8875083203905038,0.7784524365561264,111.005,8.6625,0.6797,9.2694,1.0
2019-02-12,0.70945,1.3237,1.0065,0.8829632245816961,0.7756748371082841,110.485,8.6506,0.67355,9.2607,1.0
2019-02-11,0.70615,1.33045,1.0039,0.8868393047179851,0.7781495603454984,110.375,8.71705,0.6732,9.3078,1.0
2019-02-08,0.70905,1.3277999999999999,1.0002,0.8825735845726138,0.7723200494284832,109.735,8.6358,0.6746,9.2748,1.0
2019-02-07,0.7101500000000001,1.3308,1.0023499999999999,0.8817564588660611,0.7718729497124773,109.815,8.5961,0.6748000000000001,9.2627,1.0
2019-02-06,0.7104,1.3214000000000001,1.0025,0.880126738250308,0.7731560228854182,109.97,8.5433,0.67755,9.2047,1.0
2019-02-05,0.7235,1.3126,0.9999,0.8760786718647335,0.7725587144622992,109.965,8.4846,0.6894,9.1151,1.0
2019-02-04,0.7226,1.3110499999999998,0.9979,0.8743169398907105,0.7670476336580501,109.89,8.460899999999999,0.6885,9.100999999999999,1.0
2019-02-01,0.72515,1.31,0.9957,0.8729050279329609,0.764204654006343,109.495,8.4393,0.6898,9.0652,1.0
2019-01-31,0.7273000000000001,1.3124,0.9942,0.8736676568233444,0.7632422530911311,108.88,8.4316,0.6918,9.048,1.0
2019-01-30,0.7247,1.3149,0.9943500000000001,0.8711939713377184,0.7623985056989288,109.035,8.425799999999999,0.68935,9.0447,1.0
2019-01-29,0.71555,1.3267,0.9945999999999999,0.8747375787263821,0.7651987603780083,109.395,8.4976,0.6835,9.0688,1.0
2019-01-28,0.7166,1.3264,0.9916,0.8746228189093455,0.7596475235490732,109.355,8.5122,0.683,9.053,1.0
2019-01-25,0.7182999999999999,1.3219,0.9931,0.8760786718647335,0.7574036203893054,109.545,8.510100000000001,0.6839,9.0484,1.0
2019-01-24,0.7095,1.3349,0.9964999999999999,0.884486113568017,0.765345170671973,109.645,8.588,0.6763,9.0859,1.0
2019-01-23,0.7142,1.334,0.9947,0.8786574114752657,0.7651402119438386,109.6,8.565000000000001,0.67875,9.0168,1.0
2019-01-22,0.7123,1.3354,0.99725,0.8803591865481117,0.7716942547362734,109.375,8.600999999999999,0.6751,9.0267,1.0
2019-01-21,0.71585,1.3292,0.99725,0.8798169980644026,0.7756447547023463,109.67,8.5624,0.6733,9.015799999999999,1.0
2019-01-18,0.7168,1.3259,0.9957,0.8800492827598345,0.7766990291262136,109.775,8.5563,0.6743,9.0268,1.0
2019-01-17,0.7193499999999999,1.3277,0.9943,0.8773853915332311,0.7700304162014401,109.24000000000001,8.55,0.6764,9.0204,1.0
2019-01-16,0.7168,1.3255,0.9902500000000001,0.8772314575200667,0.7762167197081425,109.095,8.5399,0.6776,9.0001,1.0
2019-01-15,0.7201,1.3265,0.9879,0.8759251959882627,0.7775747443723028,108.67,8.5427,0.6817,8.9674,1.0
2019-01-14,0.7196,1.3286,0.9809,0.8713457935781814,0.777302759424796,108.16499999999999,8.549150000000001,0.68225,8.94965,1.0
2019-01-11,0.72155,1.3266,0.9842,0.8719155985700584,0.7786342754808067,108.55000000000001,8.536100000000001,0.6833,8.9292,1.0
2019-01-10,0.71855,1.3235999999999999,0.9843999999999999,0.8695652173913044,0.7843752451172642,108.42500000000001,8.4792,0.6779999999999999,8.905,1.0
2019-01-09,0.7171,1.3209,0.9745,0.8663259118080221,0.7818608287724785,108.175,8.47,0.67885,8.8679,1.0
2019-01-08,0.7141500000000001,1.3274,0.9813000000000001,0.8739730816290857,0.7861944258815206,108.745,8.5496,0.6723,8.9292,1.0
2019-01-07,0.7148,1.3298,0.9797,0.871421724543593,0.7824420014866399,108.715,8.532,0.67535,8.896,1.0
2019-01-04,0.7113,1.3374,0.9864999999999999,0.8775778850372971,0.7856693903205532,108.53,8.6116,0.6731,8.9593,1.0
2019-01-03,0.7006,1.3489,0.98665,0.8776549060909251,0.7915462856690545,107.665,8.6899,0.6693,9.0024,1.0
2019-01-02,0.6985,1.3577499999999998,0.9902,0.8815621280909772,0.7930528569729173,108.88,8.7164,0.66545,9.0174,1.0
2019-01-01,0.7053,1.3639000000000001,0.9816,0.8722958827634333,0.7841907151819323,109.72,8.642299999999999,0.6717,8.871,1.0
2018-12-31,0.7051499999999999,1.36375,0.9816,0.871801577960856,0.7837297699753125,109.575,8.640699999999999,0.6718999999999999,8.8539,1.0
2018-12-28,0.70435,1.3639000000000001,0.9843,0.8742787200559539,0.7869678130164477,110.275,8.7141,0.67145,8.9653,1.0
2018-12-27,0.70355,1.3618000000000001,0.9877,0.874852368662788,0.7908889591901297,111.005,8.7705,0.67045,9.0084,1.0
2018-12-26,0.70675,1.3572,0.9958,0.8808244516867788,0.791514959632737,111.365,8.7674,0.673,9.1029,1.0
2018-12-25,0.70375,1.359,0.9863500000000001,0.8800880088008801,0.7882394671501202,110.285,8.772400000000001,0.67265,9.0548,1.0
2018-12-24,0.7061999999999999,1.3606,0.9862,0.8772314575200668,0.7859163784973279,110.45,8.7478,0.67285,9.0457,1.0
2018-12-21,0.70335,1.3599999999999999,0.9952,0.8795848359574281,0.7916716146142581,111.225,8.762599999999999,0.6718999999999999,9.0428,1.0
2018-12-20,0.71095,1.3509,0.98795,0.8736676568233444,0.7900454276120876,111.285,8.6828,0.6776,8.9761,1.0
2018-12-19,0.7108,1.3485,0.9945999999999999,0.878966335589347,0.7930214115781126,112.47999999999999,8.7189,0.67655,9.0966,1.0
2018-12-18,0.71825,1.3465,0.99265,0.8801654711085682,0.7907326137666548,112.525,8.731200000000001,0.6847,9.07,1.0
2018-12-17,0.7174499999999999,1.3405,0.993,0.8812513769552766,0.7919537499010059,112.83,8.6469,0.6800999999999999,9.0586,1.0
2018-12-14,0.71765,1.3384,0.9978,0.8842123878155533,0.7946598855689765,113.385,8.6158,0.6797,9.0602,1.0
2018-12-13,0.7227,1.3352,0.9942,0.8800105601267214,0.7900454276120876,113.635,8.5577,0.6858,9.0566,1.0
2018-12-12,0.7221500000000001,1.3351,0.99355,0.8796235211329552,0.7916716146142581,113.285,8.571100000000001,0.6856,9.087,1.0
2018-12-11,0.7207,1.339,0.9935,0.8837044892188053,0.8008970046452026,113.385,8.5785,0.6878500000000001,9.0895,1.0
2018-12-10,0.719,1.3395,0.99045,0.8805917576611484,0.7961466502129692,113.345,8.5632,0.6871,9.09545,1.0
2018-12-07,0.72,1.3321,0.9904999999999999,0.8788890841975743,0.785638527713399,112.735,8.4991,0.6868000000000001,9.0419,1.0
2018-12-06,0.7236,1.338,0.99285,0.8790822381433783,0.7821971919120811,112.675,8.5198,0.6876,8.988,1.0
2018-12-05,0.7269,1.3354,0.9976499999999999,0.8814844197628805,0.7853300349471866,113.195,8.50225,0.6898500000000001,8.978950000000001,1.0
2018-12-04,0.73395,1.3261,0.9975,0.8814067251333129,0.7861635220125786,112.785,8.5054,0.6929000000000001,9.0193,1.0
2018-12-03,0.73575,1.3197,0.9978,0.8807468733485997,0.7859163784973279,113.665,8.527899999999999,0.6928,9.0132,1.0
2018-11-30,0.73175,1.3296000000000001,0.9989,0.8836264027569144,0.7841599686336013,113.475,8.5931,0.6881999999999999,9.1065,1.0
2018-11-29,0.7319,1.3283,0.9959,0.8777319406653208,0.7815858376646215,113.485,8.53555,0.6858,9.0663,1.0
2018-11-28,0.73055,1.32755,0.9938,0.8797782958694409,0.7797270955165693,113.685,8.5582,0.6871,9.0373,1.0
2018-11-27,0.7224,1.3295,0.9989,0.8858572883908403,0.7843444840974155,113.78,8.604600000000001,0.6788000000000001,9.107099999999999,1.0
2018-11-26,0.7221,1.3252,0.99855,0.8827683615819208,0.7791499474073784,113.595,8.587,0.6770499999999999,9.0943,1.0
2018-11-23,0.72365,1.3237,0.9967,0.8817175858572499,0.7803964413922272,112.94999999999999,8.5963,0.6780999999999999,9.0929,1.0
2018-11-22,0.72545,1.319,0.99505,0.876577840112202,0.7765180928715639,112.945,8.532499999999999,0.6814,9.0409,1.0
2018-11-21,0.7262500000000001,1.3231,0.99485,0.8783487044356609,0.7826257092545489,113.055,8.5299,0.6834,9.0428,1.0
2018-11-20,0.7214,1.3306,0.995,0.879430129276229,0.781983109164842,112.765,8.58485,0.6791,9.0937,1.0
2018-11-19,0.7294499999999999,1.31705,0.99355,0.8731336767659129,0.7781495603454984,112.555,8.478100000000001,0.6838,9.00425,1.0
2018-11-16,0.73365,1.3146,0.9999,0.8756567425569177,0.7788768595685022,112.835,8.4405,0.6878,9.005700000000001,1.0
2018-11-15,0.7277,1.3178,1.0070999999999999,0.8827683615819208,0.7827175954915466,113.635,8.4893,0.6832,9.0639,1.0
2018-11-14,0.72365,1.3239,1.0058,0.8841732979664014,0.7694379255953525,113.625,8.507200000000001,0.6799,9.0852,1.0
2018-11-13,0.72185,1.3235999999999999,1.0070000000000001,0.885661146045523,0.7708020195012911,113.81,8.4963,0.6765,9.0541,1.0
2018-11-12,0.7173,1.3247,1.0109,0.8914244963451596,0.7782706825433886,113.83500000000001,8.5184,0.671,9.1487,1.0
2018-11-09,0.7225,1.3211,1.0055,0.8821453775582216,0.7706238199822757,113.83,8.4362,0.6738999999999999,9.08,1.0
2018-11-08,0.7257,1.3152,1.006,0.8800105601267214,0.765608850438311,114.065,8.3744,0.6754,9.0197,1.0
2018-11-07,0.72765,1.3112,1.0023,0.875196919306844,0.7618467164406522,113.525,8.3494,0.67885,9.0254,1.0
2018-11-06,0.7247,1.3124,1.0025,0.8750820389411508,0.7634461961293278,113.435,8.3628,0.6738,9.0434,1.0
2018-11-05,0.72115,1.311,1.0045,0.8766546857192952,0.7667535654040791,113.195,8.363,0.6662,9.0579,1.0
2018-11-02,0.71995,1.3109,1.0036,0.8781944322472995,0.7708614376565812,113.20500000000001,8.367799999999999,0.6660999999999999,9.06,1.0
2018-11-01,0.72055,1.30865,1.0021,0.8765010079761592,0.7686099688712963,112.715,8.3528,0.6656,9.043,1.0
2018-10-31,0.70735,1.31545,1.00855,0.884016973125884,0.7833307222309259,112.94,8.4367,0.6517,9.1671,1.0
2018-10-30,0.7106,1.3107,1.00515,0.8814844197628805,0.7869987801518908,113.095,8.4139,0.6554,9.1754,1.0
2018-10-29,0.7056,1.31345,1.0018500000000001,0.8792754770069463,0.7816469300816821,112.375,8.3935,0.6522,9.151250000000001,1.0
2018-10-26,0.7096,1.3107,0.997,0.8769622029290539,0.7792106596018233,111.905,8.351600000000001,0.65115,9.13245,1.0
2018-10-25,0.7081,1.3071,0.99965,0.8790822381433783,0.7802137785753296,112.415,8.3432,0.6525,9.113,1.0
2018-10-24,0.7059,1.3054000000000001,0.9979,0.877808988764045,0.7763372408974458,112.25999999999999,8.3515,0.653,9.1252,1.0
2018-10-23,0.70855,1.3084500000000001,0.9949,0.871763577717723,0.7702380035430948,112.445,8.2909,0.6551,9.0257,1.0
2018-10-22,0.7081,1.3101,0.99605,0.872219799389446,0.7714561234329796,112.82499999999999,8.2568,0.65595,9.0011,1.0
2018-10-19,0.7121,1.3099,0.9964999999999999,0.8684701897607364,0.765023141950044,112.55000000000001,8.2273,0.6594,8.9892,1.0
2018-10-18,0.70995,1.3085499999999999,0.99565,0.8731336767659129,0.7681671531725303,112.195,8.2781,0.65435,9.042300000000001,1.0
2018-10-17,0.7109,1.3018,0.9953,0.8694896095991652,0.7624857033930613,112.65,8.2128,0.655,8.9654,1.0
2018-10-16,0.7141,1.2934,0.9907,0.8639682059700204,0.7583513441777576,112.255,8.1475,0.65845,8.905,1.0
2018-10-15,0.7131,1.2992,0.987,0.8636324380343726,0.7603117278084015,111.775,8.1528,0.6551,8.95315,1.0
2018-10-12,0.7119,1.30225,0.9916,0.8648274669203495,0.7601383451788225,112.205,8.1723,0.6508,8.9612,1.0
2018-10-11,0.7124,1.3029,0.9895,0.8625150940141453,0.7555438026519588,112.16499999999999,8.215499999999999,0.6522,8.9741,1.0
2018-10-10,0.70625,1.30675,0.9901,0.8680555555555556,0.7578341101132962,112.275,8.2363,0.6449,9.1437,1.0
2018-10-09,0.7103,1.2947,0.9919,0.8702841477742483,0.7608034083992696,112.955,8.2671,0.6474,9.1051,1.0
2018-10-08,0.70785,1.2965499999999999,0.9927,0.8701705534284719,0.7639419404125287,113.235,8.27645,0.6448499999999999,9.0863,1.0
2018-10-05,0.7052,1.2937,0.9918,0.8677542519958347,0.7619918466872405,113.72,8.2609,0.64435,9.065,1.0
2018-10-04,0.7073,1.2925,0.9917,0.8684324793747287,0.7680491551459293,113.915,8.2499,0.648,9.0592,1.0
2018-10-03,0.71035,1.2869,0.9923500000000001,0.8712319219376199,0.7727975270479134,114.535,8.226600000000001,0.6515,9.0532,1.0
2018-10-02,0.71885,1.2823,0.9839,0.8659508139937652,0.7704753833115031,113.67,8.1744,0.6594,9.0083,1.0
2018-10-01,0.72255,1.2812000000000001,0.9838,0.8637070305752289,0.7666947788085563,113.925,8.1507,0.66145,8.9457,1.0
2018-09-28,0.72305,1.2906,0.9821,0.8614006374364717,0.767430259775143,113.695,8.147300000000001,0.66185,8.8887,1.0
2018-09-27,0.7207,1.3042,0.9773000000000001,0.8590327291469806,0.7644091117566121,113.375,8.1552,0.66195,8.8561,1.0
2018-09-26,0.7257,1.3019,0.9659,0.8517887563884157,0.7593014426727411,112.72999999999999,8.111049999999999,0.6656,8.8108,1.0
2018-09-25,0.72505,1.2953000000000001,0.9651000000000001,0.8494733265375467,0.758552681483729,112.975,8.12855,0.6647000000000001,8.8086,1.0
2018-09-24,0.7253000000000001,1.2956,0.9648,0.8512087163772557,0.7621079907022825,112.805,8.1417,0.6647000000000001,8.7992,1.0
2018-09-21,0.72915,1.2915,0.9587,0.851063829787234,0.7646721468170522,112.575,8.14805,0.6686,8.7867,1.0
2018-09-20,0.72915,1.2903,0.95895,0.8491487283997793,0.7537499057812618,112.495,8.145199999999999,0.6685,8.7734,1.0
2018-09-19,0.7263999999999999,1.2915,0.9672000000000001,0.8566778034781118,0.7607744684088402,112.285,8.1517,0.6616,8.8713,1.0
2018-09-18,0.72195,1.2974,0.96455,0.8571183680466272,0.7605430277217935,112.365,8.1599,0.6583,8.9091,1.0
2018-09-17,0.71825,1.3044,0.9626,0.8559079043094963,0.7599650416080859,111.845,8.1733,0.6577999999999999,8.9115,1.0
2018-09-14,0.7152499999999999,1.3033000000000001,0.9675,0.859808262757405,0.7652573177731011,112.055,8.2554,0.6548499999999999,9.0527,1.0
2018-09-13,0.7193,1.2998,0.9655,0.8554319931565441,0.7629510948348212,111.92500000000001,8.2181,0.6568,8.953,1.0
2018-09-12,0.7169,1.2997,0.97065,0.860141063134354,0.7664009809932557,111.265,8.2594,0.65645,8.9813,1.0
2018-09-11,0.71245,1.3067,0.9722,0.8615490652192642,0.7671358981243528,111.635,8.3197,0.6526000000000001,9.0408,1.0
