DATE,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK
2019-05-29,1.4417219927481382,1.3488195,0.9986765,0.8911937138760198,0.7879503480967651,108.78905,8.722213,1.5321326520450143,9.4852975
2019-05-28,1.4401647548479546,1.34593,0.99865,0.8885717674980885,0.7865864977708138,108.58500000000001,8.694849999999999,1.5254133870278845,9.5266135
2019-05-27,1.441503776739895,1.3413005,0.9952365000000001,0.8859004513662799,0.7851099193142537,108.72200000000001,8.677895,1.5243298283909479,9.516087
2019-05-24,1.4406004422643357,1.3409209999999998,0.993202,0.8856638914388629,0.7829330001170486,108.5141,8.6593455,1.5229392727964972,9.475249999999999
2019-05-23,1.4452036580994996,1.344311,0.99455,0.8874079036984943,0.7850187030706005,108.82115,8.73112,1.5303553638190324,9.551203000000001
2019-05-22,1.4495589716828656,1.3407749999999998,1.0005229999999998,0.8894296621234601,0.7856200113129281,109.5155,8.727905,1.5364523315664134,9.562595
2019-05-21,1.4487609471999072,1.337634,1.0023665,0.8889442009725049,0.7831994323370515,109.68700000000001,8.7453975,1.5337482122247401,9.591394000000001
2019-05-20,1.443876519680037,1.340085,0.999879,0.8883250985596696,0.782099310970507,109.27385,8.7599,1.5272538448615542,9.601649
2019-05-17,1.4523357916537167,1.342788,1.0019855,0.8893909006416955,0.7825638513410405,109.29115,8.7661,1.5304443645212387,9.575578
2019-05-16,1.4479575111347933,1.3432184999999999,1.0013239999999999,0.8874610626458763,0.7777788580261917,109.0643,8.7181,1.5268387719330387,9.5727715
2019-05-15,1.4400092160589828,1.341211,0.9995845,0.8855823212972364,0.7749781262423868,108.76605,8.68914,1.518563681727275,9.532000499999999
2019-05-14,1.4372410720381157,1.343336,0.99987,0.8850430816846088,0.7710070508594802,108.80895,8.713348,1.5179712617680723,9.535721
2019-05-13,1.4374425022999078,1.344539,0.997446,0.8842835402114675,0.7679942984103286,108.4764,8.73975,1.5198965862362728,9.574665
2019-05-10,1.4254669651594492,1.338395,1.0030835,0.8832822060149753,0.7659859349662622,109.1549,8.684234,1.5123296455174928,9.544718
2019-05-09,1.4277861461910235,1.3442180000000001,1.0057800000000001,0.8844994131346393,0.765071721648546,108.95485,8.75562,1.513791396517977,9.582535
2019-05-08,1.428020620617762,1.344395,1.0115509999999999,0.8859895373495535,0.7652646380776552,109.2895,8.738354999999999,1.5173355587588198,9.547532499999999
2019-05-07,1.423305199333893,1.344173,1.0111249999999998,0.8861830765617869,0.7612537087329122,109.41135,8.716028,1.5120380912635951,9.5182265
2019-05-06,1.4280818005255342,1.342719,1.0090045,0.8857239021452232,0.7600820128491865,109.84434999999999,8.69905,1.5114735960677506,9.493455
2019-05-03,1.4205927707454489,1.339185,1.0076565,0.8856187907052536,0.7551735048886156,110.28885,8.6723335,1.5017833677492023,9.471350000000001
2019-05-02,1.4249886000911993,1.344111,1.0104199999999999,0.8877608407805371,0.7634645563488377,110.6875,8.725249999999999,1.5085345341268224,9.510388500000001
2019-05-01,1.422358768664014,1.340638,1.009209,0.8856631070390291,0.7622561256807899,110.5864,8.641159,1.5070318104274545,9.465281999999998
2019-04-30,1.4152679102154038,1.33629,1.01018,0.8842436621835512,0.7634718423949807,110.606,8.5968125,1.495518305517939,9.4194475
2019-04-29,1.414077137907873,1.3424495,1.0107400000000002,0.8867323557995842,0.769287578159618,110.8327,8.625175,1.4978087058633218,9.440396
2019-04-26,1.4172436029166875,1.342071,1.010825,0.8896757576701172,0.7703744790342585,110.7724,8.650777999999999,1.4985224568575384,9.444612
2019-04-25,1.4220300901567078,1.34505,1.0117224999999999,0.8912338241060923,0.7717958028972444,110.79820000000001,8.6466,1.5048727780553433,9.472165
2019-04-24,1.422134239517271,1.3461615,1.011531,0.8896575530146935,0.7714602894673298,111.301,8.609300000000001,1.5135462388375964,9.368196
2019-04-23,1.405501131428411,1.3398949999999998,1.0114990000000001,0.8836365532165696,0.7692612438108124,111.056,8.5157,1.4995044137912419,9.2863095
2019-04-22,1.399061229914727,1.3319450000000002,1.00708,0.88147664968355,0.7668144190249725,111.1265,8.471105000000001,1.4942501255170104,9.240635000000001
2019-04-19,1.3955078601980224,1.3357535,1.00584,0.8820835165494304,0.7655801298270785,111.10645,8.483,1.4926598452111741,9.236158
2019-04-18,1.3957221117275551,1.33565,1.00664,0.8833141948591114,0.7657598156050364,111.1507,8.486108000000002,1.4942233325961833,9.247715
2019-04-17,1.3906184706117122,1.331446,1.0018155,0.8781034370724733,0.7626697559876249,111.23465,8.462797,1.4835353537601317,9.18045
2019-04-16,1.3911378951527191,1.3320595000000002,0.9990275,0.8791402008835358,0.762349102524519,111.19825,8.4644435,1.4753777889250765,9.1913995
2019-04-15,1.3915173104753424,1.3342835000000002,0.9955165,0.8779157227243657,0.7601649253822109,111.21175,8.46345,1.4760583338253526,9.201158
2019-04-12,1.3916334994015975,1.328413,0.99381,0.8779091715171148,0.7608699787336841,111.21355,8.4606055,1.4763982968269247,9.205731
2019-04-11,1.4007465979367002,1.3352,0.994498,0.8813426373737753,0.762450821921986,110.8495,8.502941,1.4841628690649253,9.219151
2019-04-10,1.39244930440195,1.3285735,0.993612,0.8801286748122574,0.7603493044704737,110.1685,8.4666,1.4760681382573981,9.195765000000002
2019-04-09,1.4007956519302962,1.3297124999999999,0.991468,0.880950933675847,0.7626069413246406,110.32419999999999,8.52309,1.4801811149612267,9.194047999999999
2019-04-08,1.4006249588566417,1.3286255,0.99098,0.8811046232440685,0.7613189088777398,110.6771,8.522065,1.4808343020457726,9.195662500000001
2019-04-05,1.403577719607279,1.3363105,0.99155,0.8842593001971899,0.7630617088003907,110.94024999999999,8.579497,1.4826522276108396,9.239112
2019-04-04,1.403420134868675,1.333289,0.99106,0.884185806342088,0.7612551575036921,110.8375,8.567145,1.4774933438924858,9.218832500000001
2019-04-03,1.4033019695343143,1.330903,0.9897155,0.8830766744568749,0.7558390455869203,110.674,8.537165,1.4727215157249842,9.2030925
2019-04-02,1.4119009127939401,1.3306675000000001,0.98923,0.885750968457965,0.757835258740114,110.53280000000001,8.57235,1.477912596249058,9.26615
2019-04-01,1.404287289093603,1.327809,0.990685,0.885500766179538,0.7626790627436999,110.582,8.559999999999999,1.470152594488545,9.226469999999999
2019-03-29,1.406802169851667,1.331196,0.9868220000000001,0.8839497704382446,0.7630989754633155,110.06450000000001,8.594014,1.4671684382725558,9.233146
2019-03-28,1.4104571291555592,1.3410199999999999,0.986629,0.8835631628380403,0.7629799095945106,109.84795,8.6042925,1.4730577733258698,9.225343
2019-03-27,1.4091850682750167,1.338065,0.986315,0.8821730038299542,0.7541620317125134,109.6887,8.6022705,1.4689572606885002,9.2119275
2019-03-26,1.3999328032254452,1.33503,0.986059,0.8805525995893982,0.7538817370641432,109.84440000000001,8.5179,1.4456277710877339,9.180865
2019-03-25,1.4037944564156914,1.337115,0.984088,0.8768445521209555,0.7545683454051693,109.1825,8.50535,1.4452141012430284,9.1757485
2019-03-22,1.4088594719031156,1.3389220000000002,0.9851595,0.8770048879867431,0.7531870167128434,109.12995000000001,8.526316,1.4517201431976747,9.212451000000001
2019-03-21,1.4037176057069543,1.3340775,0.983528,0.8721779591907933,0.7586781399032837,110.02455,8.423415,1.4511429201639212,9.103108
2019-03-20,1.4030460128939928,1.3269980000000001,0.9836395,0.8690906183405932,0.7547206835354286,109.894,8.469439000000001,1.4517981245671827,9.073635
2019-03-19,1.4085201383166777,1.3291140000000001,0.990738,0.8740830868419028,0.7503260166542363,110.5476,8.4955,1.4562951269452462,9.140784
2019-03-18,1.4058567994264104,1.330385,0.99225,0.8748068317164716,0.7512329610974011,110.62525,8.51465,1.4568276412649344,9.063983499999999
2019-03-15,1.4083515245405251,1.331865,0.99333,0.8759789064279332,0.7485735930185032,110.65799999999999,8.500569,1.4584424126721147,9.167048000000001
2019-03-14,1.4133676310545136,1.330336,0.9954289999999999,0.8778444354319083,0.7521808543646235,110.85990000000001,8.5422775,1.4626640377718363,9.239015
2019-03-13,1.408093722718184,1.3270849999999998,0.9948985,0.8758181783945289,0.7471663715359499,110.4025,8.531392499999999,1.4558265819375595,9.223242500000001
2019-03-12,1.4103079407388601,1.332541,0.999188,0.8789871957935189,0.7620815648278019,110.51740000000001,8.6009975,1.4550809243256064,9.2965085
2019-03-11,1.412339611182905,1.336338,1.00193,0.8823905725391231,0.7567198615505342,110.416,8.632000000000001,1.4608392813839408,9.317855
2019-03-08,1.4175148130297963,1.3381470000000002,0.999509,0.8834585635847214,0.7648323946290411,110.34190000000001,8.712777500000001,1.466931692325747,9.359668500000002
2019-03-07,1.4241484304460148,1.3431695000000001,1.0034800000000001,0.8870375429769689,0.7613189088777398,110.8459,8.756484,1.4787321350673932,9.3970925
2019-03-06,1.4208380102584504,1.3405209999999999,0.9960199999999999,0.8771891351353722,0.7553332190262395,110.9592,8.6323875,1.474697871273623,9.2288075
2019-03-05,1.4089964422839834,1.331574,0.995772,0.8774666134921899,0.7553697346008438,111.08709999999999,8.631405,1.467461248017093,9.24661
2019-03-04,1.408401112636879,1.3279555,0.9903200000000001,0.8749097749294605,0.7552904318297515,110.92545,8.611676,1.4627924122031994,9.267346499999999
2019-03-01,1.4112732507268058,1.3268745,0.990834,0.8730883185584962,0.7533771070545102,111.1504975,8.5576525,1.4685883634932433,9.2042365
2019-02-28,1.4076953071661547,1.3131355,0.989501,0.8724930004249041,0.7506112790603848,110.6414985,8.527871999999999,1.465789928850557,9.17237
2019-02-27,1.3990416564653214,1.3129650000000002,0.992384,0.8725280190560121,0.7480606527577255,110.195301,8.5147625,1.4582786478840377,9.204155
2019-02-26,1.3894871402965168,1.3142825,0.991301,0.8711347750033103,0.750917339394738,109.7699965,8.530724,1.447624231492486,9.21639
2019-02-25,1.3924376710087516,1.3160345,0.991955,0.8735821761281439,0.7599121997444415,110.26049850000001,8.568585,1.4501580672293282,9.247173499999999
2019-02-22,1.4007367875502514,1.3119515000000002,0.99197,0.8757280584145646,0.7625700134593607,109.8774985,8.583200000000001,1.458753028735976,9.2861
2019-02-21,1.408202781200493,1.319465,0.99272,0.8756180221452553,0.7635514150707488,109.8959995,8.5943325,1.4665917727134734,9.305867500000002
2019-02-20,1.3947584975661464,1.31481,0.9925595,0.875372744656834,0.7633040071933769,110.04999950000001,8.564295000000001,1.4561848539300974,9.25785
2019-02-19,1.393786499783963,1.31861,0.9924995000000001,0.8751314338022141,0.7620075240622926,109.7939495,8.5361275,1.450406258793088,9.242609999999999
2019-02-18,1.4002660505496043,1.3209575,0.9956754999999999,0.8773276599477989,0.7701638523595895,109.79589849999999,8.571462499999999,1.4570441528089626,9.184552
2019-02-15,1.3991992382759346,1.321875,0.996472,0.878645059027375,0.7723298914451721,109.598499,8.604822500000001,1.4547803354432496,9.206927499999999
2019-02-14,1.4066577109459069,1.326533,0.9967269999999999,0.878722267525237,0.7780000264520008,109.70125200000001,8.617985000000001,1.4605085782971345,9.2293955
2019-02-13,1.4092744350571107,1.3233549999999998,1.0004485,0.8807158458394984,0.7748214036664548,110.2160035,8.6262,1.4689464715905751,9.203587500000001
2019-02-12,1.4073010779926258,1.321037,0.997486,0.875732276382858,0.7718625235659277,109.6865005,8.613878,1.4821215384125146,9.1921625
2019-02-11,1.4140271493212668,1.3275625,0.995676,0.8800717434485259,0.7740171723449856,109.5709995,8.6898875,1.4819315495817247,9.243575499999999
2019-02-08,1.409065930194874,1.3240379999999998,0.99136,0.8763612080463982,0.7694438459881199,108.963299,8.604843500000001,1.4792374235234254,9.2088195
2019-02-07,1.4064104186883815,1.3279185,0.993617,0.8747329877554877,0.7685892927825623,109.031948,8.563152500000001,1.47933589652933,9.191760500000001
2019-02-06,1.4031050715232811,1.3181314999999998,0.9935160000000001,0.8729442708012799,0.7695391768547241,109.160099,8.508500000000002,1.461712630220324,9.1351935
2019-02-05,1.3805671369798713,1.310724,0.9914705,0.8698023330707979,0.7684947876841025,109.1554985,8.4518565,1.4481588108878374,9.0528715
2019-02-04,1.3822521587323089,1.30921,0.989417,0.8677339215412344,0.7633966570860387,109.1156995,8.4289175,1.4495715791197912,9.0430125
2019-02-01,1.3775233645181664,1.306438,0.9866254999999999,0.8657993665811834,0.7609018208380572,108.6535035,8.4038775,1.4472596861472646,8.989849
2019-01-31,1.3734990230988195,1.310957,0.985929,0.8667877280193468,0.7591746253473225,108.1090015,8.401345,1.4438702653689162,8.980288
2019-01-30,1.3776286877397934,1.3119100000000001,0.9857659999999999,0.8644088308006155,0.7592841469062968,108.158951,8.3906,1.4479638009049773,8.978919
2019-01-29,1.3967953324687168,1.3253694999999999,0.986225,0.8677406982535851,0.7612357444333685,108.5914495,8.467635999999999,1.4617938256752392,9.002181
2019-01-28,1.3931360188351989,1.32222,0.9832695,0.8682952412211009,0.7562057076138192,108.6138495,8.477308,1.4609673356923087,8.9909475
2019-01-25,1.3903758185837631,1.3194059999999999,0.9841295000000001,0.8692938465296486,0.7536911079899925,108.69834900000001,8.4777605,1.4579979937947605,8.981075
2019-01-24,1.408004505614418,1.3330700000000002,0.9877,0.877119889132046,0.7622706518176344,108.78694899999999,8.544,1.4760583338253526,9.007975
2019-01-23,1.3982034483891645,1.331507,0.98626,0.8717985378194923,0.7618409123806767,108.7887495,8.5293,1.470573097041648,8.95043
2019-01-22,1.4028688668326728,1.3318065,0.988958,0.8734021108382216,0.7683843643002478,108.6010015,8.566915,1.4855419628465956,8.961445000000001
2019-01-21,1.3950172772889793,1.326761,0.988846,0.8730322943375998,0.7720773590630687,108.86190049999999,8.525503,1.4839899741637346,8.94997
2019-01-18,1.3930195788901814,1.3247084999999998,0.98709,0.8730502060616749,0.7735181422878888,108.913002,8.52583,1.4813377368566458,8.954993
2019-01-17,1.3885995973061167,1.324932,0.9850215,0.8710566178091009,0.7661214946111014,108.387501,8.514966000000001,1.476332907165234,8.953205
2019-01-16,1.392427976662907,1.3228374999999999,0.981679,0.8706364787978251,0.772945067566993,108.2136,8.5028925,1.4722900293574632,8.934159000000001
2019-01-15,1.38695197193364,1.3244365,0.9791385,0.8697739631424586,0.7731461598023529,107.88770299999999,8.511062500000001,1.4643646853812473,8.904575000000001
2019-01-14,1.3872935013623222,1.324913,0.972685,0.8651622936317567,0.7735663108777348,107.375,8.5121,1.4635395704511358,8.88639
2019-01-11,1.385409970518476,1.324427,0.975448,0.8657506447677926,0.7749264788503191,107.72625,8.50385,1.4616720358752784,8.872633
2019-01-10,1.3900665841893827,1.320935,0.9763415,0.8629158877053039,0.7809851972065721,107.6816485,8.4462735,1.472480806212691,8.840435
2019-01-09,1.391072099266905,1.318677,0.9652295,0.859078483692113,0.7777676667981094,107.240898,8.4256225,1.4689712867527436,8.8001285
2019-01-08,1.3986747556690038,1.3248294999999999,0.973175,0.8674140305954275,0.7828940775628821,107.9781495,8.5112875,1.4855176880591119,8.858536
2019-01-07,1.3974873178025908,1.326875,0.971286,0.864835320220412,0.7795538613251636,107.8773995,8.498167,1.4782381175524515,8.83316
2019-01-04,1.4027006195027285,1.336562,0.9782,0.8705220346537411,0.7818363772829621,107.683998,8.580015,1.4818316328080487,8.897706
2019-01-03,1.425639702354943,1.345129,0.9784355,0.8706050226074359,0.7876679554227197,106.7077525,8.6558,1.491524412525822,8.931217499999999
2019-01-02,1.4270220903019577,1.355575,0.9818535,0.8748340002484529,0.7896118662871265,108.2915,8.6725575,1.4990076569311115,8.9470575
2019-01-01,1.4151777817088271,1.361399,0.9733495,0.8684347419055369,0.7802624802983724,108.93,8.612300000000001,1.4864241169340122,8.79305
2018-12-31,1.4171733061236058,1.361883,0.97372,0.8659406908561427,0.7807102120799291,108.774952,8.613048,1.487393595580656,8.7952905
2018-12-28,1.4184497762395478,1.3623975,0.975267,0.8668951802361771,0.7840431537351815,109.3502005,8.669355,1.4889682343516886,8.894235
2018-12-27,1.4201317882299478,1.358483,0.979591,0.8678679695100624,0.7869619295362157,110.2435495,8.7312625,1.490412918899181,8.942701
2018-12-26,1.413447539894557,1.3541590000000001,0.9870815,0.8738799044324936,0.7878668505022651,110.4820025,8.726225,1.4838006068744483,9.0271875
2018-12-25,1.4184799568782094,1.3561495,0.9776119999999999,0.8732381329120832,0.7844047779663835,109.46585099999999,8.73755,1.4842796234382594,8.9817
2018-12-24,1.4187818339173983,1.357911,0.977346,0.870053582249863,0.7827708993959358,109.65900049999999,8.71335,1.484005389907576,8.9783
2018-12-21,1.4178162793665197,1.3568,0.986361,0.8734265221204003,0.7883071970082166,110.493,8.738330000000001,1.4873250162118428,8.986184999999999
2018-12-20,1.4032350180105213,1.3455750000000002,0.9786475,0.8659590626512722,0.7860831833224592,110.4519995,8.640027499999999,1.4734093809028463,8.901955000000001
2018-12-19,1.4061236685766514,1.346435,0.9861995,0.8722875129425659,0.789169750018644,111.677498,8.690817500000001,1.470101804549965,9.03065
2018-12-18,1.3905498234001725,1.3434469999999998,0.9839739999999999,0.8731184297838159,0.787492725535948,111.6651,8.700849999999999,1.4580851550892273,8.996618000000002
2018-12-17,1.3919046823673515,1.338492,0.98415,0.8745260615325282,0.7891980879308725,111.9474985,8.6106825,1.4675129324577174,8.99735
2018-12-14,1.3910430736487756,1.336173,0.988887,0.8774427457640355,0.7910841650264855,112.482349,8.58821,1.4692399915371777,8.995289
2018-12-13,1.3826382119722642,1.3322470000000002,0.9849185,0.8729560824524479,0.7860677354567642,112.6784515,8.521844999999999,1.4550110580840414,8.985172500000001
2018-12-12,1.3849753716754534,1.3339050000000001,0.9846064999999999,0.8731218603083604,0.7896318183720477,112.348648,8.549232499999999,1.4579661081198507,9.0278055
2018-12-11,1.387097221644265,1.336501,0.9841155,0.8763120582291837,0.7970369354886274,112.491398,8.543978,1.4529160752087475,9.0178425
2018-12-10,1.3895740260823044,1.336939,0.98095,0.8736478115995966,0.79235975034329,112.370052,8.5307475,1.45236321280171,9.023824999999999
2018-12-07,1.3863549401371935,1.3286479999999998,0.9807224999999999,0.869454078478664,0.7808595702148926,111.785999,8.45065,1.4548544127189191,8.961745
2018-12-06,1.3800146281550585,1.33453,0.9838480000000001,0.8713283313278261,0.7782858254694036,111.71834949999999,8.474129999999999,1.4515347076463947,8.909515
2018-12-05,1.3732924824596218,1.3339045,0.988564,0.874356692063814,0.7815229224580772,112.28450000000001,8.4733,1.4478086691887495,8.904863500000001
2018-12-04,1.3603036197679321,1.322359,0.988443,0.8745272087277816,0.7825552777484319,111.85295099999999,8.4679375,1.4400942397670504,8.9472025
2018-12-03,1.3576810807141402,1.318429,0.988896,0.8739222899560548,0.781619437312167,112.7164995,8.4950725,1.4425559783847413,8.944222499999999
2018-11-30,1.3662508709849304,1.326559,0.989878,0.8765801452843932,0.7806419531037152,112.602501,8.5583495,1.452679685582009,9.029947499999999
2018-11-29,1.364796440610883,1.325836,0.9872384999999999,0.8709803711508657,0.7788183223240873,112.5527,8.500978,1.4559007658038028,8.999435
2018-11-28,1.3664095539356012,1.3245935,0.98445,0.8725021354489766,0.7759363514929597,112.7295,8.5196375,1.4532306771183017,8.962774
2018-11-27,1.381387189015209,1.32687,0.989456,0.8781126899577276,0.7815950009183742,112.8727,8.5680725,1.4700650650797804,9.026165
2018-11-26,1.3822655332089295,1.322878,0.9891449999999999,0.875192706494061,0.7768891029649972,112.6626015,8.548864,1.4725285081519177,9.011297500000001
2018-11-23,1.3803860939904893,1.3207564999999999,0.988239,0.8749970468849668,0.7763384462983407,111.991447,8.558542,1.4725892241810932,9.017081000000001
2018-11-22,1.376519333214035,1.315832,0.9854909999999999,0.8692741995071215,0.7726455654587254,112.0275,8.494810000000001,1.4651113045058033,8.960245
2018-11-21,1.3750429700928155,1.321839,0.98495,0.8708995870194157,0.7787682845058599,112.1805995,8.498507,1.461984029286464,8.9619575
2018-11-20,1.3830493472007084,1.3281290000000001,0.9855119999999999,0.8720650107024178,0.7782255601181192,111.782501,8.5506575,1.4701493524727176,9.01281
2018-11-19,1.3694690568466605,1.31556,0.9844999999999999,0.8658983262185354,0.7744259761058611,111.62199749999999,8.440867999999998,1.4606024400824362,8.926055000000002
2018-11-16,1.3616001524992172,1.312517,0.99011,0.8686750143439963,0.7758553805570642,111.9244995,8.4073515,1.4516337411940268,8.926867000000001
2018-11-15,1.3715915948867066,1.31505,0.99667,0.8749610642326417,0.778761310047851,112.662899,8.449665,1.4620780808178278,8.978667000000002
2018-11-14,1.3802527242738145,1.321575,0.995625,0.8758883697790485,0.7654945669023114,112.5819965,8.460508,1.4699872699102428,8.9977325
2018-11-13,1.3840006753923297,1.320644,0.997808,0.8783533334387357,0.7674264316244154,112.84609950000001,8.464665,1.4771746965883172,8.976878
2018-11-12,1.3917206538303633,1.3220040000000002,1.001408,0.8833984692471326,0.7744343724951888,112.8710025,8.483595000000001,1.4876856817691557,9.065686
2018-11-09,1.3819121518445072,1.3179910000000001,0.9959469999999999,0.8744927941793759,0.7670064505242489,112.849598,8.391085,1.4819535111183564,8.988117500000001
2018-11-08,1.3765477558830208,1.312621,0.996375,0.8724408583247651,0.7617785243207317,113.1105005,8.340558999999999,1.4795514887616967,8.938503
2018-11-07,1.3718644323567946,1.3085974999999999,0.991918,0.8665376103319012,0.7574558270698049,112.589298,8.3002,1.4723572292003773,8.9320025
2018-11-06,1.3825254315553135,1.31032,0.9934609999999999,0.8684547281063649,0.7597283211523559,112.5401,8.326207499999999,1.4973646382367034,8.9709055
2018-11-05,1.3852334118298935,1.3079925000000001,0.99488,0.8692288636136452,0.7630480258612237,112.31800050000001,8.32244,1.4980712332871429,8.976793
2018-11-02,1.387097221644265,1.3080829999999999,0.9942070000000001,0.8708745583577397,0.7671735638127299,112.3055005,8.332233,1.4996573283004833,8.981085
2018-11-01,1.3858381202491739,1.30569,0.9929410000000001,0.8693694202783894,0.7652631740055404,111.7845995,8.317887500000001,1.5015026287557272,8.966817500000001
2018-10-31,1.4117713495122333,1.3135979999999998,0.99904,0.8763143620037103,0.7794979565461069,112.0335005,8.394345000000001,1.5327949135733587,9.088709999999999
2018-10-30,1.4063214147593432,1.3086894999999998,0.995521,0.8740983675338889,0.782584061266941,112.197548,8.377402,1.5249179212928865,9.090895
2018-10-29,1.4155403683802252,1.3107105,0.992468,0.8718996338893437,0.7775566061209256,111.4664995,8.357003500000001,1.5315694758203469,9.069823
2018-10-26,1.4077765577047612,1.307565,0.9875970000000001,0.8696143695078417,0.7754035781773518,111.0051,8.315570000000001,1.5340858535807096,9.051680000000001
2018-10-25,1.410741669217758,1.30484,0.9900370000000001,0.871901914522224,0.7762914384369838,111.52395250000001,8.305761,1.5314287464489997,9.0334075
2018-10-24,1.4147473261275538,1.30257,0.9882545,0.8700369287174394,0.7720839162566902,111.281498,8.312411,1.5319002916738154,9.04265
2018-10-23,1.4097512493920448,1.305626,0.986133,0.8643176816925413,0.7667094746123325,111.52440250000001,8.2554705,1.5244832001951338,8.9460275
2018-10-22,1.4109148371804277,1.307391,0.986851,0.8649520146246087,0.7672000497145633,111.91480250000001,8.220104,1.524671471414697,8.922235
2018-10-19,1.4028098280856556,1.3071115,0.987155,0.8612893501571853,0.7612615321606353,111.653698,8.191275000000001,1.5151951344053842,8.910609999999998
2018-10-18,1.4079945933007616,1.305645,0.9864649999999999,0.8658076123536894,0.7644687171756245,111.3066025,8.244036999999999,1.5279609208714877,8.963954999999999
2018-10-17,1.4054122425460447,1.2996895,0.9856849999999999,0.8622369530615447,0.7592893355534953,111.7771,8.17005,1.5260535492190421,8.887045
2018-10-16,1.3988850885843982,1.2912379999999999,0.981547,0.8568264433776954,0.7550737178470734,111.3810995,8.113837499999999,1.5169902912621358,8.8279905
2018-10-15,1.4011528685802679,1.2962894999999999,0.97829,0.8564613586046532,0.7564153476674041,110.9014015,8.116315,1.525511122501594,8.878174
2018-10-12,1.4031286963671594,1.2993265,0.98211,0.8578370924469588,0.7563781588242858,111.314098,8.13715,1.5353601110372432,8.883700000000001
2018-10-11,1.403183824096876,1.300647,0.9806414999999999,0.8556808652644909,0.7521751966468031,111.23535150000001,8.17605,1.531241147512116,8.8973
2018-10-10,1.416490785727439,1.3025765,0.9805995000000001,0.8603575215680878,0.7538769062248747,111.2704505,8.195325,1.5486876420920912,9.053829
2018-10-09,1.4066774980834018,1.292587,0.982815,0.8629974317196432,0.7575622706716963,112.130051,8.2320975,1.5444492493976647,9.02615
2018-10-08,1.4114644790849193,1.293566,0.9837195,0.8632477451968896,0.7605592239862127,112.3289985,8.239255,1.5489899036838077,9.01154
2018-10-05,1.4161417501246205,1.2912439999999998,0.98263,0.8609011827490899,0.7584241008977087,112.856098,8.227025000000001,1.5508396245727438,8.98906
